t,x,y,z
0.0,0.0030744580683895726,1.0066362192844898,0.5092182873826829
0.04459259259259259,0.002754678401134216,1.0064905480662412,0.5093284027647913
0.08192592592592593,0.002427201884937532,1.006286791000779,0.5095962696543618
0.10577777777777778,0.0020996836069933577,1.0065158466640736,0.5099368619321354
0.11925925925925926,0.0017658225371949042,1.0069208812889499,0.5104693278491401
0.1285925925925926,0.0014640388646098227,1.0073678633832726,0.5111051127122015
0.13792592592592592,0.0011224199766239544,1.0079969383965541,0.5120302127350651
0.14622222222222223,0.0008073052912711688,1.008756394906557,0.5131418911889025
0.15555555555555556,0.00047069072319272875,1.00990328952203,0.514758163824014
0.16592592592592592,0.00016164032829530758,1.011634394507754,0.5170271263692781
0.19911111111111113,-0.00016268749095023666,1.0213988536136733,0.5272275886945591
0.21985185185185185,-0.0004722774166909734,1.0310057752995052,0.535694398369252
0.22814814814814816,-0.0008242097325285132,1.035462837486712,0.5397131268780279
0.23333333333333334,-0.00112742541044411,1.0383861838101998,0.5424726495747979
0.23851851851851852,-0.001493773147761404,1.041399569850637,0.5454526120693424
0.24162962962962964,-0.0017420321014993208,1.0432459404358836,0.5473559383250886
0.2457777777777778,-0.002103119343794635,1.0457478294968037,0.550037172901085
0.24888888888888888,-0.0023940627364653524,1.0476516959563986,0.5521602278961208
0.252,-0.002699910582967605,1.0495771088581014,0.5543824008109483
0.2561481481481481,-0.0031269289268071963,1.0521752026296383,0.5575027052005862
0.25822222222222224,-0.003347085554299064,1.0534866224822137,0.5591310963356414
0.26133333333333336,-0.0036836014196329975,1.0554683450796123,0.5616593958935758
0.2644444444444444,-0.004025447593434322,1.0574668317732399,0.5642904271784452
0.26755555555555555,-0.004370078969710819,1.0594813844322086,0.5670235035721152
0.27066666666666667,-0.004714863932732587,1.0615114105614294,0.5698573753739563
0.2737777777777778,-0.005057073778805144,1.0635563615832269,0.5727902382361264
0.2768888888888889,-0.005393885727064341,1.0656156587928085,0.5758196996186569
0.27896296296296297,-0.005613994202173205,1.0669961618462542,0.5778915404965632
0.2820740740740741,-0.0059353050250993385,1.0690777621820633,0.5810749511745308
0.2862222222222222,-0.006342556352817799,1.0718718937044078,0.5854540874478307
0.28933333333333333,-0.006628388257227155,1.0739799461522594,0.5888329886941398
0.2934814814814815,-0.006978375759031195,1.0768046836780847,0.593453414427443
0.29762962962962963,-0.007288068018176668,1.0796421672656904,0.5981915330546739
0.3028148148148148,-0.007613004065907218,1.0832015269381052,0.6042544680735296
0.31007407407407406,-0.00794754292331197,1.088197142433877,0.6129441406162797
0.3287407407407407,-0.00825240147994849,1.1010567888882874,0.6358138202406053
0.33911111111111114,-0.008208194943982311,1.1082255146815458,0.6485585857325452
0.3442962962962963,-0.00816473347647204,1.111831598584996,0.6549068639925285
0.3494814814814815,-0.008118124459895739,1.1154597542741644,0.6612351523925637
0.3546666666666667,-0.008073925728975221,1.1191140882718695,0.6675384917904552
0.36192592592592593,-0.008022699366299471,1.1242769306568678,0.6762980423659006
0.3754074074074074,-0.007978849953726934,1.1339925664386474,0.6921424576746388
0.39822222222222226,-0.008180137760416638,1.1506875889757278,0.7161821921778263
0.4065185185185185,-0.00838187175602356,1.1567969181286137,0.723699552800891
0.4137777777777778,-0.008617210771367349,1.1621255173669398,0.7297260521208998
0.418962962962963,-0.008813349230842923,1.1659040349714251,0.7337428950304968
0.42414814814814816,-0.009026243351532591,1.1696449646095424,0.737546290767486
0.42933333333333334,-0.0092486425054168,1.1733352854774899,0.7411602526057712
0.43348148148148147,-0.009428139252197758,1.176242973880549,0.7439294817998336
0.43866666666666665,-0.009647961885733476,1.1798133003091742,0.7472529051988035
0.44385185185185183,-0.00985612865916989,1.1833050878509712,0.7504334060111941
0.44903703703703707,-0.010046739918364442,1.1867134238102002,0.7534763077177163
0.4562962962962963,-0.010276453881498213,1.1913409922248908,0.7575030268243644
0.4645925925925926,-0.010481583839576267,1.1964242951737054,0.7617499103372746
0.47600000000000003,-0.010677499579334095,1.2030659791149965,0.7669035429401327
0.5019259259259259,-0.01089252766650226,1.2167054094383847,0.7756403952716543
0.528888888888889,-0.010246788407192502,1.2285636730093121,0.7818334433759685
0.5382222222222222,-0.00960726582810662,1.2321394880233314,0.7836554252613143
0.5454814814814815,-0.00896022085963122,1.2347855094331883,0.7849996409569991
0.5517037037037037,-0.00832174647318711,1.236981765239649,0.7860995665732209
0.5579259259259259,-0.007627558496096927,1.2391251744214622,0.7871450364478997
0.5631111111111111,-0.007022179582387141,1.2408767319342657,0.7879696950507433
